$GNGNS,055507.75,5207.06596,N,02051.21571,E,AAAANN,25,0.70,114.4,34.6,,,V*19
$GNGNS,055507.80,5207.06595,N,02051.21571,E,AAAANN,25,0.70,114.4,34.6,,,V*10
$GNGNS,055507.85,5207.06595,N,02051.21571,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055507.90,5207.06595,N,02051.21570,E,AAAANN,25,0.70,114.4,34.6,,,V*10
$GNGNS,055507.95,5207.06596,N,02051.21569,E,AAAANN,25,0.70,114.4,34.6,,,V*1E
$GNGNS,055508.00,5207.06596,N,02051.21568,E,AAAANN,25,0.70,114.4,34.6,,,V*1C
$GNGNS,055508.05,5207.06596,N,02051.21568,E,AAAANN,25,0.70,114.4,34.6,,,V*19
$GNGNS,055508.15,5207.06596,N,02051.21568,E,AAAANN,25,0.70,114.4,34.6,,,V*18
$GNGNS,055508.20,5207.06595,N,02051.21567,E,AAAANN,25,0.70,114.4,34.6,,,V*12
$GNGNS,055508.25,5207.06595,N,02051.21566,E,AAAANN,25,0.70,114.4,34.6,,,V*16
$GNGNS,055508.30,5207.06595,N,02051.21565,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055508.35,5207.06595,N,02051.21565,E,AAAANN,25,0.70,114.4,34.6,,,V*14
$GNGNS,055508.40,5207.06595,N,02051.21565,E,AAAANN,25,0.70,114.4,34.6,,,V*16
$GNGNS,055508.45,5207.06595,N,02051.21564,E,AAAANN,25,0.70,114.4,34.6,,,V*12
$GNGNS,055508.50,5207.06595,N,02051.21563,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055508.55,5207.06595,N,02051.21562,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055508.60,5207.06596,N,02051.21562,E,AAAANN,25,0.70,114.4,34.6,,,V*10
$GNGNS,055508.65,5207.06595,N,02051.21560,E,AAAANN,25,0.70,114.4,34.6,,,V*14
$GNGNS,055508.70,5207.06595,N,02051.21559,E,AAAANN,25,0.70,114.4,34.6,,,V*1A
$GNGNS,055508.75,5207.06595,N,02051.21559,E,AAAANN,25,0.70,114.4,34.6,,,V*1F
$GNGNS,055508.80,5207.06595,N,02051.21559,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055508.85,5207.06595,N,02051.21558,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055508.90,5207.06595,N,02051.21558,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055508.95,5207.06596,N,02051.21556,E,AAAANN,25,0.70,114.4,34.6,,,V*1D
$GNGNS,055509.05,5207.06596,N,02051.21556,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055509.10,5207.06596,N,02051.21555,E,AAAANN,25,0.70,114.4,34.6,,,V*12
$GNGNS,055509.15,5207.06596,N,02051.21555,E,AAAANN,25,0.70,114.4,34.6,,,V*17
$GNGNS,055509.20,5207.06596,N,02051.21555,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055509.25,5207.06596,N,02051.21554,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055509.30,5207.06596,N,02051.21553,E,AAAANN,25,0.70,114.4,34.6,,,V*16
$GNGNS,055509.35,5207.06596,N,02051.21552,E,AAAANN,25,0.70,114.4,34.6,,,V*12
$GNGNS,055509.40,5207.06596,N,02051.21553,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055509.45,5207.06596,N,02051.21552,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055509.50,5207.06596,N,02051.21551,E,AAAANN,25,0.70,114.4,34.6,,,V*12
$GNGNS,055509.55,5207.06596,N,02051.21551,E,AAAANN,25,0.70,114.4,34.6,,,V*17
$GNGNS,055509.60,5207.06596,N,02051.21551,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055509.65,5207.06596,N,02051.21550,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055509.70,5207.06596,N,02051.21549,E,AAAANN,25,0.70,114.4,34.6,,,V*19
$GNGNS,055509.75,5207.06596,N,02051.21549,E,AAAANN,25,0.70,114.4,34.6,,,V*1C
$GNGNS,055509.80,5207.06597,N,02051.21549,E,AAAANN,25,0.70,114.4,34.6,,,V*17
$GNGNS,055509.85,5207.06596,N,02051.21548,E,AAAANN,25,0.70,114.4,34.6,,,V*12
$GNGNS,055509.90,5207.06596,N,02051.21548,E,AAAANN,25,0.70,114.4,34.6,,,V*16
$GNGNS,055509.95,5207.06595,N,02051.21548,E,AAAANN,25,0.70,114.4,34.6,,,V*10
$GNGNS,055510.05,5207.06595,N,02051.21548,E,AAAANN,25,0.70,114.4,34.6,,,V*11
$GNGNS,055510.10,5207.06595,N,02051.21548,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055510.15,5207.06595,N,02051.21548,E,AAAANN,25,0.70,114.4,34.6,,,V*10
$GNGNS,055510.20,5207.06595,N,02051.21547,E,AAAANN,25,0.70,114.4,34.6,,,V*19
$GNGNS,055510.25,5207.06595,N,02051.21547,E,AAAANN,25,0.70,114.4,34.6,,,V*1C
$GNGNS,055510.30,5207.06595,N,02051.21547,E,AAAANN,25,0.70,114.4,34.6,,,V*18
$GNGNS,055510.35,5207.06594,N,02051.21547,E,AAAANN,25,0.70,114.4,34.6,,,V*1C
$GNGNS,055510.40,5207.06594,N,02051.21547,E,AAAANN,25,0.70,114.4,34.6,,,V*1E
$GNGNS,055510.45,5207.06594,N,02051.21547,E,AAAANN,25,0.70,114.4,34.6,,,V*1B
$GNGNS,055510.50,5207.06594,N,02051.21546,E,AAAANN,25,0.70,114.4,34.6,,,V*1E
$GNGNS,055510.55,5207.06594,N,02051.21546,E,AAAANN,25,0.70,114.4,34.6,,,V*1B
$GNGNS,055510.60,5207.06594,N,02051.21545,E,AAAANN,25,0.70,114.4,34.6,,,V*1E
$GNGNS,055510.65,5207.06594,N,02051.21545,E,AAAANN,25,0.70,114.4,34.6,,,V*1B
$GNGNS,055510.70,5207.06594,N,02051.21545,E,AAAANN,25,0.70,114.4,34.6,,,V*1F
$GNGNS,055510.75,5207.06593,N,02051.21545,E,AAAANN,25,0.70,114.4,34.6,,,V*1D
$GNGNS,055510.80,5207.06593,N,02051.21544,E,AAAANN,25,0.70,114.4,34.6,,,V*16
$GNGNS,055510.85,5207.06594,N,02051.21544,E,AAAANN,25,0.70,114.4,34.6,,,V*14
$GNGNS,055510.90,5207.06593,N,02051.21544,E,AAAANN,25,0.70,114.4,34.6,,,V*17
$GNGNS,055510.95,5207.06594,N,02051.21544,E,AAAANN,25,0.70,114.4,34.6,,,V*15
$GNGNS,055513.10,5207.06595,N,02051.21540,E,AAAANN,25,0.70,114.5,34.6,,,V*1F
$GNGNS,055513.15,5207.06595,N,02051.21540,E,AAAANN,25,0.70,114.4,34.6,,,V*1B
$GNGNS,055513.25,5207.06595,N,02051.21540,E,AAAANN,25,0.70,114.5,34.6,,,V*19
$GNGNS,055513.30,5207.06596,N,02051.21540,E,AAAANN,25,0.70,114.5,34.6,,,V*1E
$GNGNS,055513.35,5207.06595,N,02051.21539,E,AAAANN,25,0.70,114.5,34.6,,,V*16
$GNGNS,055513.40,5207.06595,N,02051.21539,E,AAAANN,25,0.70,114.5,34.6,,,V*14
$GNGNS,055513.45,5207.06595,N,02051.21539,E,AAAANN,25,0.70,114.5,34.6,,,V*11
$GNGNS,055513.50,5207.06595,N,02051.21540,E,AAAANN,25,0.70,114.5,34.6,,,V*1B
$GNGNS,055513.55,5207.06594,N,02051.21541,E,AAAANN,25,0.70,114.5,34.6,,,V*1E
$GNGNS,055513.65,5207.06594,N,02051.21539,E,DDDDNN,25,0.76,114.5,34.6,1.7,0106,V*3B
$GNGNS,055513.70,5207.06595,N,02051.21536,E,DDDDNN,25,0.76,114.5,34.6,1.7,0106,V*31
$GNGNS,055513.80,5207.06596,N,02051.21535,E,DDDDNN,25,0.76,114.5,34.6,1.8,0106,V*31
$GNGNS,055513.85,5207.06595,N,02051.21534,E,DDDDNN,25,0.76,114.5,34.6,1.9,0106,V*37
$GNGNS,055513.90,5207.06596,N,02051.21532,E,DDDDNN,25,0.76,114.5,34.6,1.9,0106,V*36
$GNGNS,055514.00,5207.06596,N,02051.21531,E,DDDDNN,25,0.76,114.5,34.6,2.0,0106,V*31
$GNGNS,055514.10,5207.06596,N,02051.21530,E,DDDDNN,25,0.76,114.5,34.6,2.1,0106,V*30
$GNGNS,055514.15,5207.06596,N,02051.21529,E,DDDDNN,25,0.76,114.5,34.6,2.2,0106,V*3E
$GNGNS,055514.20,5207.06597,N,02051.21527,E,DDDDNN,25,0.76,114.5,34.6,2.2,0106,V*37
$GNGNS,055514.25,5207.06597,N,02051.21525,E,DDDDNN,25,0.76,114.5,34.6,2.3,0106,V*31
$GNGNS,055514.30,5207.06597,N,02051.21524,E,DDDDNN,25,0.76,114.5,34.6,2.3,0106,V*34
$GNGNS,055514.35,5207.06598,N,02051.21523,E,DDDDNN,25,0.76,114.5,34.6,2.4,0106,V*3E
$GNGNS,055514.40,5207.06598,N,02051.21521,E,DDDDNN,25,0.76,114.5,34.6,2.4,0106,V*3E
$GNGNS,055514.45,5207.06598,N,02051.21520,E,DDDDNN,25,0.76,114.5,34.6,2.5,0106,V*3B
$GNGNS,055514.50,5207.06598,N,02051.21519,E,DDDDNN,25,0.76,114.5,34.6,2.5,0106,V*35
$GNGNS,055514.55,5207.06581,N,02051.21544,E,FFFFNN,25,0.76,114.4,34.6,2.6,0106,V*32
$GNGNS,055514.65,5207.06578,N,02051.21549,E,FFFFNN,25,0.76,114.4,34.6,2.7,0106,V*3B
$GNGNS,055514.70,5207.06576,N,02051.21552,E,FFFFNN,25,0.76,114.3,34.6,2.7,0106,V*3C
$GNGNS,055514.75,5207.06575,N,02051.21554,E,FFFFNN,25,0.76,114.4,34.6,2.8,0106,V*34
$GNGNS,055514.80,5207.06575,N,02051.21553,E,FFFFNN,25,0.76,114.3,34.6,2.8,0106,V*3E
$GNGNS,055514.85,5207.06574,N,02051.21553,E,FFFFNN,25,0.76,114.3,34.6,2.9,0106,V*3B
$GNGNS,055514.90,5207.06573,N,02051.21552,E,FFFFNN,25,0.76,114.3,34.6,2.9,0106,V*39
$GNGNS,055514.95,5207.06573,N,02051.21552,E,FFFFNN,25,0.76,114.3,34.6,3.0,0106,V*34
$GNGNS,055515.05,5207.06573,N,02051.21552,E,FFFFNN,25,0.76,114.3,34.6,3.1,0106,V*3D
$GNGNS,055515.10,5207.06572,N,02051.21551,E,FFFFNN,25,0.76,114.3,34.6,3.1,0106,V*3B
$GNGNS,055515.15,5207.06572,N,02051.21550,E,FFFFNN,25,0.76,114.3,34.6,3.2,0106,V*3C
$GNGNS,055515.20,5207.06572,N,02051.21551,E,FFFFNN,25,0.76,114.3,34.6,3.2,0106,V*3B
$GNGNS,055515.25,5207.06572,N,02051.21550,E,FFFFNN,25,0.76,114.3,34.6,3.3,0106,V*3E
$GNGNS,055515.30,5207.06571,N,02051.21550,E,FFFFNN,25,0.76,114.3,34.6,3.3,0106,V*39
$GNGNS,055515.35,5207.06571,N,02051.21550,E,FFFFNN,25,0.76,114.3,34.6,3.4,0106,V*3B
$GNGNS,055515.40,5207.06570,N,02051.21550,E,FFFFNN,25,0.76,114.3,34.6,3.4,0106,V*38
$GNGNS,055515.45,5207.06570,N,02051.21550,E,FFFFNN,25,0.76,114.3,34.6,3.5,0106,V*3C
$GNGNS,055515.50,5207.06571,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.5,0106,V*31
$GNGNS,055515.55,5207.06571,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.6,0106,V*37
$GNGNS,055515.65,5207.06571,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.7,0106,V*35
$GNGNS,055515.70,5207.06570,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.7,0106,V*30
$GNGNS,055515.75,5207.06570,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.8,0106,V*3A
$GNGNS,055515.80,5207.06569,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.8,0106,V*38
$GNGNS,055515.85,5207.06569,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,3.9,0106,V*3C
$GNGNS,055515.90,5207.06568,N,02051.21548,E,FFFFNN,25,0.76,114.3,34.6,3.9,0106,V*38
$GNGNS,055515.95,5207.06568,N,02051.21549,E,FFFFNN,25,0.76,114.3,34.6,4.0,0106,V*32
$GNGNS,055516.05,5207.06568,N,02051.21548,E,FFFFNN,25,0.76,114.2,34.6,4.1,0106,V*39
$GNGNS,055516.10,5207.06568,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.1,0106,V*32
$GNGNS,055516.15,5207.06568,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.2,0106,V*34
$GNGNS,055516.25,5207.06568,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.3,0106,V*36
$GNGNS,055516.35,5207.06568,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.4,0106,V*30
$GNGNS,055516.40,5207.06567,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.4,0106,V*3D
$GNGNS,055516.45,5207.06567,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.5,0106,V*39
$GNGNS,055516.50,5207.06568,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.5,0106,V*32
$GNGNS,055516.55,5207.06568,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.6,0106,V*34
$GNGNS,055516.65,5207.06567,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,4.7,0106,V*39
$GNGNS,055516.70,5207.06567,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,4.7,0106,V*3C
$GNGNS,055516.80,5207.06567,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,4.8,0106,V*3C
$GNGNS,055516.85,5207.06567,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,4.9,0106,V*38
$GNGNS,055516.90,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,4.9,0106,V*3D
$GNGNS,055516.95,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.0,0106,V*30
